,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_min_samples_leaf,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.015623648961385092,0.0,0.4465042372881356,1.0,gini,1,"{'criterion': 'gini', 'min_samples_leaf': 1}",12,0.4513064133016627,1.0,0.44241461477362987,1.0,0.44577352472089316,1.0,1.2961631163199813e-06,0.0,0.003669772528880686,0.0
1,0.01839907964070638,0.0,0.4902012711864407,0.7125225165019601,gini,6,"{'criterion': 'gini', 'min_samples_leaf': 6}",10,0.4885193982581156,0.7075208913649025,0.48768864177918986,0.7155343663090982,0.4944178628389155,0.7145122918318795,0.00391151570098739,0.0,0.002992609704891353,0.003561212299950679
2,0.005208730697631836,0.005208333333333333,0.5145656779661016,0.6481655699237977,gini,11,"{'criterion': 'gini', 'min_samples_leaf': 11}",7,0.5122723673792557,0.6418623159570235,0.5186656076250993,0.6487882399682161,0.5127591706539075,0.6538461538461539,0.007366257595340015,0.00736569563735987,0.0029064654282842163,0.004912153711384387
3,0.010932604471842447,0.001340309778849284,0.5235699152542372,0.6194365361543582,gini,16,"{'criterion': 'gini', 'min_samples_leaf': 16}",4,0.5193982581155978,0.6179864703541583,0.52263701350278,0.6189908621374652,0.5287081339712919,0.6213322759714512,0.005224734365456588,0.0012559459029640207,0.0038573124892900246,0.0014018018890407657
4,0.018347978591918945,0.0006654262542724609,0.5233050847457628,0.5999750319277058,gini,21,"{'criterion': 'gini', 'min_samples_leaf': 21}",5,0.5233570863024545,0.6032630322323915,0.5250198570293884,0.5963448549860946,0.5215311004784688,0.6003172085646312,0.003839416068072034,0.0009410548335512419,0.00142352711939812,0.0028346790225042442
5,0.003692626953125,0.010422150293986002,0.5240995762711864,0.5868549548802352,gini,26,"{'criterion': 'gini', 'min_samples_leaf': 26}",3,0.5241488519398259,0.5813768404297652,0.528196981731533,0.5824394119984108,0.5199362041467305,0.5967486122125297,0.005222163117893814,0.0073695771589587,0.003369718820956733,0.007009308389148049
6,0.015620152155558268,0.0,0.453125,1.0,entropy,1,"{'criterion': 'entropy', 'min_samples_leaf': 1}",11,0.447347585114806,1.0,0.4670373312152502,1.0,0.4449760765550239,1.0,8.574970569288833e-06,0.0,0.009886967942677925,0.0
7,0.015623807907104492,0.0,0.4960275423728814,0.7106702510863044,entropy,6,"{'criterion': 'entropy', 'min_samples_leaf': 6}",9,0.49802058590657167,0.7118981297254278,0.49563145353455124,0.7048073102900279,0.4944178628389155,0.7153053132434576,1.9466795466607238e-07,0.0,0.0014971403279718332,0.004372854214115872
8,0.020831902821858723,0.0,0.5084745762711864,0.6452491491461427,entropy,11,"{'criterion': 'entropy', 'min_samples_leaf': 11}",8,0.5098970704671417,0.6358933545563072,0.505957108816521,0.646404449741756,0.5095693779904307,0.6534496431403648,0.007364852701032836,0.0,0.0017854900227649898,0.007213730279189624
9,0.015623648961385092,0.0,0.5272775423728814,0.6144051845774062,entropy,16,"{'criterion': 'entropy', 'min_samples_leaf': 16}",2,0.5296912114014252,0.6136092319936332,0.5186656076250993,0.6134286849423918,0.5334928229665071,0.6161776367961935,8.778064264605253e-07,0.0,0.00628536408041393,0.0012554785170978188
10,0.015624920527140299,0.0,0.5288665254237288,0.5949367353557767,entropy,21,"{'criterion': 'entropy', 'min_samples_leaf': 21}",1,0.5257323832145685,0.5917230401910067,0.5305798252581414,0.5931664680174811,0.5303030303030303,0.5999206978588422,4.899036091938795e-07,0.0,0.002224764749074857,0.0035731202654013137
11,0.01562356948852539,0.0,0.522510593220339,0.5814298216659971,entropy,26,"{'criterion': 'entropy', 'min_samples_leaf': 26}",6,0.5241488519398259,0.5762037405491445,0.5250198570293884,0.5824394119984108,0.518341307814992,0.5856463124504362,1.5451289888400699e-06,0.0,0.0029614014360914752,0.003920458774790118
