,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_min_samples_leaf,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.01562841733296712,0.0,0.4510063559322034,1.0,gini,1,"{'criterion': 'gini', 'min_samples_leaf': 1}",11,0.46872525732383213,1.0,0.43764892772041303,1.0,0.44657097288676234,1.0,2.699738780889992e-06,0.0,0.013078075659301415,0.0
1,0.015620231628417969,0.0,0.4883474576271186,0.7129192380040728,gini,6,"{'criterion': 'gini', 'min_samples_leaf': 6}",10,0.4837688044338876,0.7079188221249503,0.48610007942811756,0.7151370679380215,0.49521531100478466,0.7157018239492466,9.13695980620688e-06,0.0,0.0049356126696950215,0.003543337086343812
2,0.019407113393147785,0.0,0.5145656779661016,0.6481655699237977,gini,11,"{'criterion': 'gini', 'min_samples_leaf': 11}",7,0.5122723673792557,0.6418623159570235,0.5186656076250993,0.6487882399682161,0.5127591706539075,0.6538461538461539,0.0053367518896190735,0.0,0.0029064654282842163,0.004912153711384387
3,0.010416110356648764,0.0,0.5235699152542372,0.6194365361543582,gini,16,"{'criterion': 'gini', 'min_samples_leaf': 16}",4,0.5193982581155978,0.6179864703541583,0.52263701350278,0.6189908621374652,0.5287081339712919,0.6213322759714512,0.007365302606997052,0.0,0.0038573124892900246,0.0014018018890407657
4,0.0,0.0,0.5233050847457628,0.5999750319277058,gini,21,"{'criterion': 'gini', 'min_samples_leaf': 21}",5,0.5233570863024545,0.6032630322323915,0.5250198570293884,0.5963448549860946,0.5215311004784688,0.6003172085646312,0.0,0.0,0.00142352711939812,0.0028346790225042442
5,0.0,0.0,0.5240995762711864,0.5868549548802352,gini,26,"{'criterion': 'gini', 'min_samples_leaf': 26}",3,0.5241488519398259,0.5813768404297652,0.528196981731533,0.5824394119984108,0.5199362041467305,0.5967486122125297,0.0,0.0,0.003369718820956733,0.007009308389148049
6,0.02603761355082194,0.0,0.4478283898305085,1.0,entropy,1,"{'criterion': 'entropy', 'min_samples_leaf': 1}",12,0.447347585114806,1.0,0.45194598888006354,1.0,0.44417862838915473,1.0,0.007367381534446964,0.0,0.003186557769963956,0.0
7,0.01708523432413737,0.0006657441457112631,0.4933792372881356,0.7109351166670222,entropy,6,"{'criterion': 'entropy', 'min_samples_leaf': 6}",9,0.498812351543943,0.7118981297254278,0.49166004765687055,0.7056019070321812,0.48963317384370014,0.7153053132434576,0.0020529575283142164,0.0009415043999353581,0.003939446469462529,0.004019499855973309
8,0.018662770589192707,0.0006660620371500651,0.5074152542372882,0.6452491491461427,entropy,11,"{'criterion': 'entropy', 'min_samples_leaf': 11}",8,0.5098970704671417,0.6358933545563072,0.505957108816521,0.646404449741756,0.5063795853269537,0.6534496431403648,0.004298079455018879,0.0009419539663194743,0.0017678614012384681,0.007213730279189624
9,0.01101231575012207,0.0009992917378743489,0.5256885593220338,0.6144051845774062,entropy,16,"{'criterion': 'entropy', 'min_samples_leaf': 16}",2,0.5296912114014252,0.6136092319936332,0.5138999205718825,0.6134286849423918,0.5334928229665071,0.6161776367961935,0.0049380963528027795,0.0008159507339179885,0.008480681997288977,0.0012554785170978188
10,0.01703945795694987,0.0,0.5288665254237288,0.5949367353557767,entropy,21,"{'criterion': 'entropy', 'min_samples_leaf': 21}",1,0.5257323832145685,0.5917230401910067,0.5305798252581414,0.5931664680174811,0.5303030303030303,0.5999206978588422,0.001995335874458578,0.0,0.002224764749074857,0.0035731202654013137
11,0.020825862884521484,0.0,0.522510593220339,0.5814298216659971,entropy,26,"{'criterion': 'entropy', 'min_samples_leaf': 26}",6,0.5241488519398259,0.5762037405491445,0.5250198570293884,0.5824394119984108,0.518341307814992,0.5856463124504362,0.007369800646241178,0.0,0.0029614014360914752,0.003920458774790118
