,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.7162679036458334,0.16665426890055338,0.3789724576271186,0.8739386012209822,1,rbf,"{'C': 1, 'kernel': 'rbf'}",1,0.3721298495645289,0.8714683645045762,0.3733121525019857,0.875248311481923,0.3915470494417863,0.8750991276764473,0.01195014780612121,0.0073663700280913085,0.008880017422313464,0.0017477826005664087
1,0.731935183207194,0.1770341396331787,0.3728813559322034,0.9292894226232914,2,rbf,"{'C': 2, 'kernel': 'rbf'}",2,0.36342042755344417,0.9303621169916435,0.3725178713264496,0.9261025029797377,0.3827751196172249,0.9314036478984933,0.01465115901714558,0.007392685833409906,0.007905127379957336,0.0022932566753175163
